Node1,Node2
79557,40900
12362,345238
380349,372726
591318,591311
359642,880096
894656,894659
316866,895763
510360,396672
60696,96569
130722,130405
550966,511458
34214,532315
52581,82983
586104,390678
57933,524851
539099,305037
504459,897062
64577,831372
93614,577110
340545,851106
50529,25801
342719,826203
395493,803487
6613,26703
46033,381418
58175,40340
59308,525416
15940,323012
41098,513746
81852,94376
543672,565360
371228,861267
557609,344093
585518,585516
508747,504622
547586,309941
44812,553164
72204,570793
531389,522491
384472,887418
539048,539044
342745,805857
373183,803808
96078,92019
365698,365696
589807,513687
80063,22493
57045,54809
836977,836974
39126,364406
356269,813073
382018,108347
333023,345507
55808,42073
82778,69233
590822,526762
598600,332199
818542,816246
356298,872797
6389,92123
47276,394802
399886,399882
552497,549953
515375,358335
577295,804985
19240,387629
56464,807022
87895,520407
153339,133169
554442,592850
93618,340070
23474,23229
396545,329687
516107,516150
553357,586582
55081,13740
573881,573887
399662,880909
344360,344363
517235,835156
2930,881647
532276,831686
53550,364062
39847,534512
20474,582599
81348,90414
89992,89920
81942,26137
13637,821222
26686,577834
68908,508441
35880,32786
307870,377115
92111,847549
94830,568500
588983,329153
58035,567258
1340,4774
352637,845411
45933,62740
6475,581998
576061,812837
42571,581694
337685,888448
70507,316573
39334,580900
6863,577356
396504,396536
301679,357074
359881,347001
355269,355262
24906,383752
15222,98178
572402,885243
591746,354881
24146,353465
10447,835471
351278,343730
18305,598977
506220,571093
558412,558477
541986,569123
24961,303561
25241,554247
577655,353465
4662,36448
82391,836914
68216,316569
872595,840094
48349,90637
156964,156966
50954,39323
347059,368679
556308,518110
28556,28559
854996,889611
523984,384475
59626,549254
549656,560473
569431,306802
534279,568114
92064,304465
43932,585912
89394,89399
564198,341183
837710,837715
15859,574765
594809,594802
15859,15852
530430,328704
20972,560836
806151,823263
37879,886219
547494,846331
520384,808078
88428,845193
12157,844803
67483,576813
19157,596975
509745,517979
348317,346000
105256,154039
80440,832308
392979,862976
16898,593969
5882,76886
29215,534016
357010,385104
39126,574533
367567,878310
536068,308527
66637,97502
553825,534223
508145,512537
580808,598520
54807,36069
42328,532163
56123,882703
96219,320927
46937,42407
63209,505819
810076,810079
18293,24387
387894,348821
597252,394834
531250,569348
541920,884780
26700,521849
382240,378357
1225,517498
42766,528957
588661,332996
107426,155097
80963,86513
1468,46093
580400,385785
52202,82249
75072,536175
842923,867026
368794,830254
20433,818344
58750,94882
20839,889722
93411,553735
557883,306304
310676,312142
89638,89631
508821,383084
596128,596121
546233,386416
872253,872251
86351,11238
516884,396477
381760,381763
58901,587658
549413,382087
366878,862865
15209,362067
338362,102742
20902,587033
84017,585175
527276,333688
39660,48799
386774,807369
572402,342105
2330,39934
63210,343033
58435,339671
599512,391414
556217,537644
583622,311903
348974,805610
842860,100311
95147,850368
33415,64970
584610,873289
15534,356839
89949,95753
98947,571537
354042,354060
872322,872808
26396,343444
81906,328943
83171,63588
302809,100393
597543,597548
542797,310539
507232,817832
44023,862718
48633,856513
19150,319780
97292,534778
10714,18125
13910,394735
552463,893684
70107,70127
526281,394844
47922,565720
23630,159734
92854,511330
852405,831916
84360,338672
15375,531330
59263,853933
24615,24613
10346,79152
29750,29755
849330,106666
597830,597833
37837,23231
549182,851603
578685,353743
509863,335184
532887,588967
24372,821693
512399,569334
326749,874306
16208,306164
72675,500547
51194,885310
518352,340364
516087,543987
388807,310475
390027,131113
344309,367654
56529,385794
544729,598019
323577,323574
21242,846597
16323,29255
535241,598870
74084,892118
598925,824385
94327,584765
82798,588582
592344,520458
46992,67388
7192,303078
551614,551612
59551,30187
826205,826203
569828,843694
39032,83919
353289,881074
3932,534127
17737,385096
14376,505249
65171,559668
344051,391048
92461,542149
63591,352496
533977,360390
594975,863740
517752,517747
35040,502389
880374,880376
508558,895585
588733,541831
568336,156375
313309,376645
41762,155369
60202,64428
581742,300679
545452,309516
536458,515319
32098,86351
95382,95310
82483,46838
89112,95828
39234,374065
305738,839226
65440,548428
11011,502220
94783,598978
386502,312885
13466,387417
580214,581927
76817,565181
63470,565710
47473,23713
365644,365646
503665,559147
71916,822928
552468,535984
52127,71769
97868,599426
63506,525912
68647,535487
361179,830339
387353,343465
51824,827073
586104,392057
502741,326721
532580,523069
11214,323871
11743,329579
314402,890392
96542,27030
2575,41565
81579,26389
88108,98509
363416,154823
557579,897194
380060,844997
42709,534990
542681,157852
97124,301695
875116,897660
23455,304423
530470,521487
325767,322170
537703,376433
15268,556008
92296,872907
52575,551509
837786,841195
385734,385736
41390,866731
51180,34192
27473,541596
80063,17220
89288,519824
45711,558694
520159,801975
3731,67204
303618,854584
8358,589622
5278,43932
12360,329185
520458,322175
94311,553110
558939,848427
68268,28356
585654,385643
13690,844560
500373,396223
598080,361978
302271,859100
846127,862515
78922,552223
357585,385919
837359,837333
13637,875841
97923,580988
23229,563706
24367,572021
72314,553124
20797,108334
61784,385190
95447,598545
526406,522419
39357,579180
349788,349786
97295,396300
516320,831643
53207,533037
99959,867355
326839,835731
99814,544240
507746,379823
598013,360805
367245,855839
54492,578926
389794,864849
315552,819264
570123,344895
536442,539045
558338,538125
89492,381129
376669,835766
15970,19758
150661,150667
508995,525935
46495,543591
10145,62815
9521,99633
570987,332143
36118,84903
384600,341270
526166,390000
366206,397715
344276,324054
568500,313725
89949,818873
50631,28789
580675,107364
7657,594889
331360,843095
519423,519424
45759,63189
356269,363938
376459,344189
66917,306044
28192,549236
349370,830526
544366,524692
501956,589161
90822,513326
320760,831704
3720,50355
57640,591546
596724,596400
587487,344614
3421,584149
528399,875074
29188,501551
583914,358206
40599,565540
586833,335645
345602,887629
340586,364191
522192,354763
549087,549015
43547,812882
522447,349101
527360,307511
329471,802422
580738,385759
536028,373636
315589,315582
354973,817118
27009,326249
551561,514009
384518,310262
47476,559492
9279,13759
71933,568500
44515,385544
81544,504636
34120,47633
525584,841477
363607,815206
13149,592362
84814,829449
48468,157541
86229,597225
38102,151017
44011,582933
25806,23239
20582,354194
530320,356975
383373,317734
71270,598520
8028,52665
501899,363240
332423,332421
880968,874053
34433,314005
515698,314799
525441,302488
521683,300897
75697,65834
91336,520443
78082,552114
41745,334700
77006,571359
58043,303265
833148,832663
372001,372007
84494,821680
26530,506974
834012,834070
596602,884490
54966,546039
72104,518289
30707,28826
538957,538954
300728,824635
840579,869568
838624,838626
55368,307422
22699,547066
92537,92534
365030,367935
547245,394351
92516,849801
810687,810686
81348,22537
59157,813532
551678,587451
52343,304581
834168,834167
520513,834911
501889,540429
74084,48991
589127,562494
86037,100754
108401,108450
382908,319257
82611,526290
830318,830311
45609,506238
562037,838744
365673,813075
82483,500869
45623,584243
4790,76844
853302,838639
352819,385259
52943,334076
576275,362969
56303,377817
1511,830412
505851,379671
342158,396461
343667,843031
502337,595265
554645,549068
42573,581635
506411,515553
354141,838323
10214,512692
92416,509871
56479,56472
64146,21174
877723,879932
38189,538778
32684,867131
560841,315530
14908,394350
530781,863035
342501,320852
34458,320867
34761,354275
81267,86661
57786,108307
25404,556877
553470,559193
13148,543544
99880,384108
37881,47941
390211,857898
846317,846314
69410,93666
525727,300217
86857,90423
88078,853098
62768,557842
92070,502197
82186,846848
555100,339965
51054,363043
44832,67992
106871,106877
305812,314099
506332,885422
34107,507592
599169,885601
61872,509788
566136,884668
597340,596042
53709,81417
8769,90261
503701,503707
51429,85994
330562,150756
592194,108766
348251,880372
97124,596534
37384,82723
579644,595281
56296,31688
519424,591309
834752,846693
71722,47566
53206,513531
17563,70698
359005,359003
561928,855512
568215,344948
517168,868250
49800,386908
25397,344094
61574,518047
510797,301299
302858,337682
21583,580408
77879,585595
583860,581218
49484,572917
23465,358431
14590,70056
85752,551778
545849,545860
25368,310394
97515,558787
43817,353107
86205,26640
46270,24067
547245,803568
81648,96563
40445,309014
83273,352173
534837,350558
536457,562967
505666,858876
48692,558904
583934,834816
26380,530851
54340,588288
30090,533181
29437,336082
37309,86090
509517,845677
18668,854484
549375,528067
65322,355193
9916,856757
557275,583771
583202,560177
46536,328391
35293,33847
322503,800448
529992,305738
803304,803309
39126,316854
59448,15189
509052,584610
59064,584894
95148,511249
595347,320174
301424,354092
74575,72601
89908,582784
581575,581573
64796,884420
503353,355752
371889,840819
24642,546662
552739,552732
44508,581385
597645,592535
71681,552023
374610,135187
523073,399437
57521,385737
833347,819620
591344,521646
361179,830336
313306,313353
807048,854049
320852,833209
591372,369042
24254,363031
77385,544228
21019,396203
556257,520038
70558,591520
513413,378290
552731,568549
830037,833147
551790,346253
20366,348619
8223,76469
74218,67930
344767,344764
26928,29560
831779,848904
86546,135294
524350,850079
60335,394435
106370,155939
529731,351960
26282,811717
597252,394702
12022,811885
78725,388304
39660,572443
555527,512560
557255,554260
39823,333438
95185,851453
570572,393547
396960,863398
22484,561286
356898,314345
570860,548659
68469,374065
333037,813905
555174,535315
2330,334378
507717,507714
58507,503844
503998,545300
345854,882820
25276,549063
852591,811056
379233,106448
501539,551180
386263,312524
539893,539898
47630,546344
17388,72664
28988,307479
50405,96896
399347,101908
21504,514746
4716,9321
557795,336680
376036,869156
57379,843143
23229,563135
83215,510051
69748,831924
54988,67201
569852,361248
563268,809360
549529,332473
503986,390072
6014,561089
596070,596075
542227,563280
17268,303195
379511,367090
38853,71338
95876,302934
71624,74761
864298,827532
558106,326243
14255,542051
87781,552497
60414,535150
594409,596450
95780,309957
326209,883360
89130,559325
92817,870809
37320,326577
530863,534935
306980,887662
586324,326354
356762,868503
82510,22557
544778,849378
67306,336775
836687,814567
65863,561406
2329,877446
64929,345401
553351,336119
53852,36294
537972,394165
883004,818609
581005,512727
308370,326372
505641,386110
